Time_[s],Count_Rate_Channel_1_[kCounts/s]
8.01927,367.00000
8.02028,381.00000
8.02128,386.00000
8.02228,410.00000
8.02328,416.00000
8.02428,402.00000
8.02528,421.00000
8.02628,404.00000
8.02728,408.00000
8.02828,394.00000
8.02929,395.00000
8.03029,381.00000
8.03129,388.00000
8.03229,371.00000
8.03329,416.00000
8.03429,371.00000
8.03529,359.00000
8.03629,353.00000
8.03729,351.00000
8.03830,407.00000
8.03930,403.00000
8.04030,417.00000
8.04130,381.00000
8.04230,429.00000
8.04330,406.00000
8.04430,371.00000
8.04530,369.00000
8.04631,405.00000
8.04731,406.00000
8.04831,389.00000
8.04931,399.00000
8.05031,386.00000
8.05131,410.00000
8.05231,360.00000
8.05331,381.00000
8.05431,385.00000
8.05532,364.00000
8.05632,388.00000
8.05732,407.00000
8.05832,385.00000
8.05932,348.00000
8.06032,373.00000
8.06132,384.00000
8.06232,396.00000
8.06333,375.00000
8.06433,377.00000
8.06533,414.00000
8.06633,368.00000
8.06733,373.00000
8.06833,347.00000
8.06933,405.00000
8.07033,396.00000
8.07133,420.00000
8.07234,390.00000
8.07334,413.00000
8.07434,381.00000
8.07534,393.00000
8.07634,380.00000
8.07734,388.00000
8.07834,392.00000
8.07934,370.00000
8.08034,413.00000
8.08135,409.00000
8.08235,377.00000
8.08335,412.00000
8.08435,421.00000
8.08535,377.00000
8.08635,425.00000
8.08735,417.00000
8.08835,381.00000
8.08936,395.00000
8.09036,449.00000
8.09136,375.00000
8.09236,361.00000
8.09336,385.00000
8.09436,367.00000
8.09536,382.00000
8.09636,396.00000
8.09736,376.00000
8.09837,367.00000
8.09937,387.00000
8.10037,350.00000
8.10137,356.00000
8.10237,359.00000
8.10337,374.00000
8.10437,422.00000
8.10537,375.00000
8.10637,350.00000
8.10738,373.00000
8.10838,399.00000
8.10938,338.00000
8.11038,364.00000
8.11138,361.00000
8.11238,409.00000
8.11338,371.00000
8.11438,375.00000
8.11539,378.00000
8.11639,406.00000
8.11739,388.00000
8.11839,399.00000
8.11939,380.00000
8.12039,368.00000
8.12139,383.00000
8.12239,382.00000
8.12339,405.00000
8.12440,366.00000
8.12540,416.00000
8.12640,352.00000
8.12740,368.00000
8.12840,395.00000
8.12940,403.00000
8.13040,386.00000
8.13140,380.00000
8.13240,380.00000
8.13341,420.00000
8.13441,405.00000
8.13541,350.00000
8.13641,390.00000
8.13741,366.00000
8.13841,390.00000
8.13941,374.00000
8.14041,388.00000
8.14142,368.00000
8.14242,352.00000
8.14342,397.00000
8.14442,370.00000
8.14542,363.00000
8.14642,369.00000
8.14742,405.00000
8.14842,351.00000
8.14942,361.00000
8.15043,391.00000
8.15143,373.00000
8.15243,331.00000
8.15343,385.00000
8.15443,409.00000
8.15543,363.00000
8.15643,383.00000
8.15743,339.00000
8.15844,326.00000
8.15944,352.00000
8.16044,380.00000
8.16144,401.00000
8.16244,351.00000
8.16344,420.00000
8.16444,357.00000
8.16544,412.00000
8.16644,358.00000
8.16745,391.00000
8.16845,438.00000
8.16945,375.00000
8.17045,384.00000
8.17145,361.00000
8.17245,380.00000
8.17345,399.00000
8.17445,375.00000
8.17545,375.00000
8.17646,402.00000
8.17746,363.00000
8.17846,388.00000
8.17946,395.00000
8.18046,380.00000
8.18146,420.00000
8.18246,399.00000
8.18346,421.00000
8.18447,424.00000
8.18547,359.00000
8.18647,385.00000
8.18747,392.00000
8.18847,394.00000
8.18947,393.00000
8.19047,386.00000
8.19147,391.00000
8.19247,384.00000
8.19348,409.00000
8.19448,385.00000
8.19548,404.00000
8.19648,417.00000
8.19748,425.00000
8.19848,381.00000
8.19948,400.00000
8.20048,399.00000
8.20148,409.00000
8.20249,403.00000
8.20349,403.00000
8.20449,387.00000
8.20549,413.00000
8.20649,421.00000
8.20749,376.00000
8.20849,414.00000
8.20949,389.00000
8.21050,402.00000
8.21150,396.00000
8.21250,413.00000
8.21350,382.00000
8.21450,378.00000
8.21550,339.00000
8.21650,336.00000
8.21750,352.00000
8.21850,367.00000
8.21951,392.00000
8.22051,372.00000
8.22151,389.00000
8.22251,431.00000
8.22351,386.00000
8.22451,385.00000
8.22551,400.00000
8.22651,386.00000
8.22751,357.00000
8.22852,361.00000
8.22952,382.00000
8.23052,376.00000
8.23152,350.00000
8.23252,389.00000
8.23352,375.00000
8.23452,392.00000
8.23552,368.00000
8.23653,392.00000
8.23753,357.00000
8.23853,401.00000
8.23953,453.00000
8.24053,393.00000
8.24153,387.00000
8.24253,407.00000
8.24353,358.00000
8.24453,412.00000
8.24554,430.00000
8.24654,429.00000
8.24754,426.00000
8.24854,455.00000
8.24954,537.00000
8.25054,500.00000
8.25154,460.00000
8.25254,496.00000
8.25355,467.00000
8.25455,432.00000
8.25555,398.00000
8.25655,393.00000
8.25755,389.00000
8.25855,449.00000
8.25955,450.00000
8.26055,437.00000
8.26155,468.00000
8.26256,540.00000
8.26356,540.00000
8.26456,534.00000
8.26556,504.00000
8.26656,462.00000
8.26756,469.00000
8.26856,450.00000
8.26956,473.00000
8.27056,481.00000
8.27157,534.00000
8.27257,437.00000
8.27357,460.00000
8.27457,559.00000
8.27557,544.00000
8.27657,539.00000
8.27757,544.00000
8.27857,509.00000
8.27958,428.00000
8.28058,422.00000
8.28158,401.00000
8.28258,393.00000
8.28358,421.00000
8.28458,375.00000
8.28558,392.00000
8.28658,389.00000
8.28758,427.00000
8.28859,444.00000
8.28959,463.00000
8.29059,425.00000
8.29159,392.00000
8.29259,406.00000
8.29359,401.00000
8.29459,390.00000
8.29559,422.00000
8.29659,415.00000
8.29760,399.00000
8.29860,365.00000
8.29960,368.00000
8.30060,385.00000
8.30160,371.00000
8.30260,420.00000
8.30360,418.00000
8.30460,368.00000
8.30561,408.00000
8.30661,396.00000
8.30761,442.00000
8.30861,395.00000
8.30961,411.00000
8.31061,403.00000
8.31161,406.00000
8.31261,441.00000
8.31361,404.00000
8.31462,435.00000
8.31562,421.00000
8.31662,426.00000
8.31762,437.00000
8.31862,454.00000
8.31962,401.00000
8.32062,385.00000
8.32162,407.00000
8.32262,399.00000
8.32363,409.00000
8.32463,437.00000
8.32563,427.00000
8.32663,428.00000
8.32763,459.00000
8.32863,398.00000
8.32963,434.00000
8.33063,383.00000
8.33164,431.00000
8.33264,387.00000
8.33364,395.00000
8.33464,441.00000
8.33564,423.00000
8.33664,435.00000
8.33764,419.00000
8.33864,453.00000
8.33964,419.00000
8.34065,402.00000
8.34165,404.00000
8.34265,404.00000
8.34365,442.00000
8.34465,432.00000
8.34565,422.00000
8.34665,395.00000
8.34765,425.00000
8.34866,410.00000
8.34966,407.00000
8.35066,417.00000
8.35166,408.00000
8.35266,413.00000
8.35366,401.00000
8.35466,411.00000
8.35566,460.00000
8.35666,416.00000
8.35767,389.00000
8.35867,414.00000
8.35967,422.00000
8.36067,429.00000
8.36167,445.00000
8.36267,401.00000
8.36367,402.00000
8.36467,385.00000
8.36567,367.00000
8.36668,402.00000
8.36768,414.00000
8.36868,393.00000
8.36968,389.00000
8.37068,408.00000
8.37168,381.00000
8.37268,447.00000
8.37368,429.00000
8.37469,399.00000
8.37569,474.00000
8.37669,460.00000
8.37769,407.00000
8.37869,439.00000
8.37969,471.00000
8.38069,443.00000
8.38169,425.00000
8.38269,426.00000
8.38370,383.00000
8.38470,376.00000
8.38570,415.00000
8.38670,424.00000
8.38770,447.00000
8.38870,396.00000
8.38970,438.00000
8.39070,446.00000
8.39170,419.00000
8.39271,432.00000
8.39371,409.00000
8.39471,431.00000
8.39571,424.00000
8.39671,426.00000
8.39771,401.00000
8.39871,413.00000
8.39971,454.00000
8.40072,417.00000
8.40172,435.00000
8.40272,455.00000
8.40372,420.00000
8.40472,488.00000
8.40572,542.00000
8.40672,440.00000
8.40772,511.00000
8.40872,440.00000
8.40973,470.00000
8.41073,521.00000
8.41173,524.00000
8.41273,523.00000
8.41373,465.00000
8.41473,413.00000
8.41573,455.00000
8.41673,464.00000
8.41773,492.00000
8.41874,534.00000
8.41974,567.00000
8.42074,587.00000
8.42174,487.00000
8.42274,536.00000
8.42374,497.00000
8.42474,490.00000
8.42574,553.00000
8.42675,445.00000
8.42775,429.00000
8.42875,460.00000
8.42975,443.00000
8.43075,499.00000
8.43175,502.00000
8.43275,466.00000
8.43375,495.00000
8.43475,496.00000
8.43576,440.00000
8.43676,502.00000
8.43776,542.00000
8.43876,531.00000
8.43976,561.00000
8.44076,563.00000
8.44176,545.00000
8.44276,552.00000
8.44377,558.00000
8.44477,594.00000
8.44577,581.00000
8.44677,494.00000
8.44777,519.00000
8.44877,504.00000
8.44977,465.00000
8.45077,481.00000
8.45177,491.00000
8.45278,497.00000
8.45378,490.00000
8.45478,486.00000
8.45578,472.00000
8.45678,437.00000
8.45778,418.00000
8.45878,435.00000
8.45978,458.00000
8.46078,438.00000
8.46179,470.00000
8.46279,479.00000
8.46379,470.00000
8.46479,405.00000
8.46579,450.00000
8.46679,435.00000
8.46779,443.00000
8.46879,422.00000
8.46980,451.00000
8.47080,424.00000
8.47180,425.00000
8.47280,435.00000
8.47380,380.00000
8.47480,429.00000
8.47580,428.00000
8.47680,462.00000
8.47780,461.00000
8.47881,414.00000
8.47981,478.00000
8.48081,408.00000
8.48181,435.00000
8.48281,428.00000
8.48381,433.00000
8.48481,433.00000
8.48581,434.00000
8.48681,447.00000
8.48782,406.00000
8.48882,434.00000
8.48982,428.00000
8.49082,412.00000
8.49182,437.00000
8.49282,385.00000
8.49382,451.00000
8.49482,398.00000
8.49583,437.00000
8.49683,446.00000
8.49783,438.00000
8.49883,459.00000
8.49983,417.00000
8.50083,368.00000
8.50183,395.00000
8.50283,407.00000
8.50383,362.00000
8.50484,411.00000
8.50584,394.00000
8.50684,409.00000
8.50784,398.00000
8.50884,421.00000
8.50984,379.00000
8.51084,380.00000
8.51184,440.00000
8.51284,400.00000
8.51385,430.00000
8.51485,441.00000
8.51585,430.00000
8.51685,434.00000
8.51785,435.00000
8.51885,414.00000
8.51985,414.00000
8.52085,444.00000
8.52186,475.00000
8.52286,459.00000
8.52386,422.00000
8.52486,467.00000
8.52586,457.00000
8.52686,466.00000
8.52786,469.00000
8.52886,431.00000
8.52986,425.00000
8.53087,391.00000
8.53187,448.00000
8.53287,479.00000
8.53387,457.00000
8.53487,451.00000
8.53587,416.00000
8.53687,403.00000
8.53787,431.00000
8.53888,471.00000
8.53988,489.00000
8.54088,459.00000
8.54188,439.00000
8.54288,442.00000
8.54388,408.00000
8.54488,427.00000
8.54588,442.00000
8.54688,451.00000
8.54789,410.00000
8.54889,413.00000
8.54989,456.00000
8.55089,458.00000
8.55189,433.00000
8.55289,415.00000
8.55389,420.00000
8.55489,406.00000
8.55589,420.00000
8.55690,447.00000
8.55790,460.00000
8.55890,447.00000
8.55990,426.00000
8.56090,409.00000
8.56190,426.00000
8.56290,416.00000
8.56390,423.00000
8.56491,424.00000
8.56591,420.00000
8.56691,424.00000
8.56791,435.00000
8.56891,406.00000
8.56991,394.00000
8.57091,386.00000
8.57191,394.00000
8.57291,387.00000
8.57392,414.00000
8.57492,420.00000
8.57592,417.00000
8.57692,470.00000
8.57792,424.00000
8.57892,462.00000
8.57992,438.00000
8.58092,439.00000
8.58192,388.00000
8.58293,435.00000
8.58393,482.00000
8.58493,433.00000
8.58593,440.00000
8.58693,445.00000
8.58793,422.00000
8.58893,473.00000
8.58993,411.00000
8.59094,466.00000
8.59194,427.00000
8.59294,415.00000
8.59394,473.00000
8.59494,472.00000
8.59594,419.00000
8.59694,424.00000
8.59794,403.00000
8.59894,426.00000
8.59995,404.00000
8.60095,378.00000
8.60195,428.00000
8.60295,408.00000
8.60395,384.00000
8.60495,424.00000
8.60595,379.00000
8.60695,390.00000
8.60795,396.00000
8.60896,402.00000
8.60996,439.00000
8.61096,441.00000
8.61196,441.00000
8.61296,451.00000
8.61396,443.00000
8.61496,444.00000
8.61596,428.00000
8.61697,399.00000
8.61797,394.00000
8.61897,393.00000
8.61997,456.00000
8.62097,422.00000
8.62197,467.00000
8.62297,427.00000
8.62397,412.00000
8.62497,426.00000
8.62598,423.00000
8.62698,407.00000
8.62798,452.00000
8.62898,444.00000
8.62998,423.00000
8.63098,405.00000
8.63198,464.00000
8.63298,419.00000
8.63399,399.00000
8.63499,418.00000
8.63599,404.00000
8.63699,403.00000
8.63799,411.00000
8.63899,385.00000
8.63999,388.00000
8.64099,391.00000
8.64199,366.00000
8.64300,340.00000
8.64400,377.00000
8.64500,358.00000
8.64600,340.00000
8.64700,394.00000
8.64800,385.00000
8.64900,374.00000
8.65000,363.00000
8.65100,341.00000
8.65201,367.00000
8.65301,363.00000
8.65401,373.00000
8.65501,405.00000
8.65601,339.00000
8.65701,383.00000
8.65801,383.00000
8.65901,384.00000
8.66002,380.00000
8.66102,368.00000
8.66202,404.00000
8.66302,360.00000
8.66402,397.00000
8.66502,382.00000
8.66602,391.00000
8.66702,409.00000
8.66802,415.00000
8.66903,405.00000
8.67003,364.00000
8.67103,377.00000
8.67203,395.00000
8.67303,417.00000
8.67403,396.00000
8.67503,413.00000
8.67603,391.00000
8.67703,378.00000
8.67804,374.00000
8.67904,429.00000
8.68004,428.00000
8.68104,416.00000
8.68204,375.00000
8.68304,387.00000
8.68404,366.00000
8.68504,433.00000
8.68605,402.00000
8.68705,432.00000
8.68805,438.00000
8.68905,407.00000
8.69005,407.00000
8.69105,402.00000
8.69205,396.00000
8.69305,408.00000
8.69405,402.00000
8.69506,396.00000
8.69606,380.00000
8.69706,399.00000
8.69806,411.00000
8.69906,419.00000
8.70006,426.00000
8.70106,470.00000
8.70206,421.00000
8.70306,385.00000
8.70407,464.00000
8.70507,403.00000
8.70607,427.00000
8.70707,414.00000
8.70807,412.00000
8.70907,399.00000
8.71007,424.00000
8.71107,371.00000
8.71208,405.00000
8.71308,385.00000
8.71408,371.00000
8.71508,424.00000
8.71608,405.00000
8.71708,387.00000
8.71808,383.00000
8.71908,367.00000
8.72008,348.00000
8.72109,361.00000
8.72209,371.00000
8.72309,375.00000
8.72409,384.00000
8.72509,410.00000
8.72609,383.00000
8.72709,414.00000
8.72809,407.00000
8.72910,347.00000
8.73010,377.00000
8.73110,371.00000
8.73210,415.00000
8.73310,413.00000
8.73410,383.00000
8.73510,420.00000
8.73610,410.00000
8.73710,397.00000
8.73811,397.00000
8.73911,383.00000
8.74011,394.00000
8.74111,414.00000
8.74211,363.00000
8.74311,416.00000
8.74411,394.00000
8.74511,398.00000
8.74611,414.00000
8.74712,402.00000
8.74812,336.00000
8.74912,389.00000
8.75012,418.00000
8.75112,374.00000
8.75212,375.00000
8.75312,443.00000
8.75412,425.00000
8.75513,408.00000
8.75613,414.00000
8.75713,394.00000
8.75813,429.00000
8.75913,397.00000
8.76013,387.00000
8.76113,385.00000
8.76213,425.00000
8.76313,375.00000
8.76414,391.00000
8.76514,395.00000
8.76614,365.00000
8.76714,380.00000
8.76814,397.00000
8.76914,402.00000
8.77014,370.00000
8.77114,436.00000
8.77214,385.00000
8.77315,376.00000
8.77415,375.00000
8.77515,422.00000
8.77615,386.00000
8.77715,408.00000
8.77815,390.00000
8.77915,405.00000
8.78015,415.00000
8.78116,385.00000
8.78216,408.00000
8.78316,450.00000
8.78416,373.00000
8.78516,414.00000
8.78616,378.00000
8.78716,403.00000
8.78816,412.00000
8.78916,453.00000
8.79017,414.00000
8.79117,400.00000
8.79217,405.00000
8.79317,429.00000
8.79417,398.00000
8.79517,406.00000
8.79617,401.00000
8.79717,408.00000
8.79817,373.00000
8.79918,436.00000
8.80018,426.00000
8.80118,414.00000
8.80218,412.00000
8.80318,441.00000
8.80418,431.00000
8.80518,387.00000
8.80618,439.00000
8.80719,389.00000
8.80819,432.00000
8.80919,436.00000
8.81019,450.00000
8.81119,410.00000
8.81219,407.00000
8.81319,433.00000
8.81419,441.00000
8.81519,411.00000
8.81620,427.00000
8.81720,424.00000
8.81820,438.00000
8.81920,429.00000
8.82020,419.00000
8.82120,437.00000
8.82220,446.00000
8.82320,444.00000
8.82421,448.00000
8.82521,442.00000
8.82621,431.00000
8.82721,411.00000
8.82821,410.00000
8.82921,397.00000
8.83021,438.00000
8.83121,372.00000
8.83221,398.00000
8.83322,404.00000
8.83422,415.00000
8.83522,395.00000
8.83622,368.00000
8.83722,388.00000
8.83822,392.00000
8.83922,406.00000
8.84022,373.00000
8.84122,392.00000
8.84223,396.00000
8.84323,411.00000
8.84423,412.00000
8.84523,432.00000
8.84623,415.00000
8.84723,403.00000
8.84823,387.00000
8.84923,408.00000
8.85024,360.00000
8.85124,422.00000
8.85224,397.00000
8.85324,410.00000
8.85424,390.00000
8.85524,420.00000
8.85624,449.00000
8.85724,426.00000
8.85824,428.00000
8.85925,416.00000
8.86025,417.00000
8.86125,460.00000
8.86225,413.00000
8.86325,437.00000
8.86425,427.00000
8.86525,424.00000
8.86625,424.00000
8.86725,432.00000
8.86826,462.00000
8.86926,441.00000
8.87026,454.00000
8.87126,426.00000
8.87226,433.00000
8.87326,422.00000
8.87426,464.00000
8.87526,401.00000
8.87627,414.00000
8.87727,403.00000
8.87827,405.00000
8.87927,397.00000
8.88027,373.00000
8.88127,414.00000
8.88227,404.00000
8.88327,407.00000
8.88427,385.00000
8.88528,432.00000
8.88628,390.00000
8.88728,415.00000
8.88828,411.00000
8.88928,379.00000
8.89028,377.00000
8.89128,382.00000
8.89228,386.00000
8.89328,349.00000
8.89429,376.00000
8.89529,368.00000
8.89629,384.00000
8.89729,366.00000
8.89829,385.00000
8.89929,407.00000
8.90029,411.00000
8.90129,431.00000
8.90230,412.00000
8.90330,400.00000
8.90430,387.00000
8.90530,400.00000
8.90630,398.00000
8.90730,398.00000
8.90830,384.00000
8.90930,394.00000
8.91030,424.00000
8.91131,511.00000
8.91231,575.00000
8.91331,573.00000
8.91431,448.00000
8.91531,440.00000
8.91631,476.00000
8.91731,451.00000
8.91831,487.00000
8.91932,530.00000
8.92032,605.00000
8.92132,627.00000
8.92232,658.00000
8.92332,530.00000
8.92432,407.00000
8.92532,364.00000
8.92632,327.00000
8.92732,423.00000
8.92833,408.00000
8.92933,406.00000
8.93033,414.00000
8.93133,396.00000
8.93233,386.00000
8.93333,375.00000
8.93433,361.00000
8.93533,414.00000
8.93633,381.00000
8.93734,381.00000
8.93834,384.00000
8.93934,381.00000
8.94034,368.00000
8.94134,368.00000
8.94234,390.00000
8.94334,379.00000
8.94434,399.00000
8.94535,388.00000
8.94635,411.00000
8.94735,420.00000
8.94835,405.00000
8.94935,389.00000
8.95035,431.00000
8.95135,428.00000
8.95235,398.00000
8.95335,368.00000
8.95436,393.00000
8.95536,445.00000
8.95636,401.00000
8.95736,368.00000
8.95836,424.00000
8.95936,412.00000
8.96036,396.00000
8.96136,404.00000
8.96236,393.00000
8.96337,399.00000
8.96437,408.00000
8.96537,406.00000
8.96637,401.00000
8.96737,385.00000
8.96837,412.00000
8.96937,432.00000
8.97037,409.00000
8.97138,425.00000
8.97238,388.00000
8.97338,428.00000
8.97438,381.00000
8.97538,418.00000
8.97638,387.00000
8.97738,402.00000
8.97838,432.00000
8.97938,381.00000
8.98039,398.00000
8.98139,398.00000
8.98239,372.00000
8.98339,392.00000
8.98439,396.00000
8.98539,369.00000
8.98639,368.00000
8.98739,372.00000
8.98839,381.00000
8.98940,364.00000
8.99040,424.00000
8.99140,371.00000
